name,binaryflag,mass,radius,period,semimajoraxis,eccentricity,periastron,longitude,ascendingnode,inclination,temperature,age,discoverymethod,discoveryyear,lastupdate,system_rightascension,system_declination,system_distance,hoststar_mass,hoststar_radius,hoststar_metallicity,hoststar_temperature,hoststar_age,list
KOI-5585 b,0,,0.33263,113.574507300000,0.4689680,,,,,,496.0,,,,,19 00 23,+45 14 17,604.21,,2.2330,-0.1000,5155.00,,Kepler Objects of Interest
KOI-2036 b,0,,0.13761,8.410953000000,0.0660000,,,,,,510.0,,,,,19 47 25,+41 45 29,425.72,0.5530,0.5280,,4090.00,13.9000,Kepler Objects of Interest
KOI-2036 c,0,,0.08931,5.795300000000,0.0520000,,,,,,575.0,,,,,19 47 25,+41 45 29,425.72,0.5530,0.5280,,4090.00,13.9000,Kepler Objects of Interest
KOI-1516 b,0,,0.27339,20.553410000000,0.1540000,,,,,,733.0,,,,,19 45 36,+51 16 16,1331.18,1.1400,1.0700,,6314.00,0.4000,Kepler Objects of Interest
KOI-5740 b,0,,0.11911,21.799957400000,0.1547810,,,,,,674.0,,,,,19 10 17,+46 49 19,1122.82,,0.9640,-0.1800,6122.00,,Kepler Objects of Interest
KOI-4725 b,0,,0.17770,7.281688760000,0.0735073,,,,,,1087.0,,,,,19 56 33,+43 29 55,710.03,,1.8060,0.3200,4970.00,,Kepler Objects of Interest
KOI-2470 b,0,,0.07473,2.174946000000,0.0320000,,,,,,1299.0,,,,,19 51 08,+45 25 02,505.42,0.9560,0.8500,,5720.00,0.4000,Kepler Objects of Interest
KOI-5347 b,0,,0.12485,23.934148800000,0.1449590,,,,,,432.6,,,,,19 15 02,+42 33 16,443.01,,0.7150,0.2400,4415.00,,Kepler Objects of Interest
KOI-2042 b,0,,0.86574,63.072900000000,0.3630000,,,,,,779.0,,,,,19 55 00,+45 27 59,1602.39,1.6100,2.6000,,6634.00,1.8000,Kepler Objects of Interest
KOI-4135 b,0,,0.06379,12.435120000000,0.0943926,,,,,,554.0,,,,,19 51 05,+40 35 20,,,0.6430,,,,Kepler Objects of Interest
KOI-0557 b,0,,0.24058,15.655580000000,0.1120000,,,,,,598.0,,,,,19 03 38,+41 04 09,688.36,0.7600,0.7800,,5148.00,13.8000,Kepler Objects of Interest
KOI-5191 b,0,,0.07564,37.079388600000,0.1889710,,,,,,418.9,,,,,18 55 41,+40 58 06,482.28,,0.6500,-0.7000,5120.00,,Kepler Objects of Interest
KOI-0340 b,0,,1.53099,23.673188000000,0.1690000,,,,,,660.0,,,,,19 50 39,+47 48 05,521.41,1.1420,1.1190,,5811.00,2.3000,Kepler Objects of Interest
KOI-1710 b,0,,0.15674,14.204370000000,0.1100000,,,,,,516.0,,,,,19 18 16,+43 32 18,626.97,0.8700,0.5600,,5169.00,,Kepler Objects of Interest
KOI-1946 b,0,,0.21142,8.294769000000,0.0810000,,,,,,848.0,,,,,18 53 22,+48 13 26,795.23,1.0400,0.9800,,5540.00,,Kepler Objects of Interest
KOI-0694 b,0,,0.26154,17.421125000000,0.1300000,,,,,,657.0,,,,,18 55 35,+45 01 00,594.91,0.9710,0.8600,,5779.00,0.4000,Kepler Objects of Interest
KOI-2221 b,0,,0.19684,10.628790000000,0.0960000,,,,,,871.0,,,,,19 30 11,+41 38 34,1520.71,1.0350,1.0200,,6059.00,2.8000,Kepler Objects of Interest
KOI-5080 b,0,,0.25425,471.950763000000,1.2020400,,,,,,241.1,,,,,19 19 30,+39 50 10,1113.89,,1.0010,-0.0400,5988.00,,Kepler Objects of Interest
KOI-0626 b,0,,0.19228,14.586675000000,0.1210000,,,,,,814.0,,,,,19 40 46,+39 32 22,693.45,1.1040,1.0860,,6157.00,1.9000,Kepler Objects of Interest
KOI-0626 c,0,,0.08749,8.029010000000,0.0810000,,,,,,995.0,,,,,19 40 46,+39 32 22,693.45,1.1040,1.0860,,6157.00,1.9000,Kepler Objects of Interest
KOI-3140 b,0,,0.07837,5.688814000000,0.0520000,,,,,,599.0,,,,,19 46 28,+41 16 52,419.71,0.5720,0.5440,,4201.00,13.9000,Kepler Objects of Interest
KOI-1356 b,0,,0.82929,384.026000000000,1.0240000,,,,,,257.0,,,,,19 28 28,+42 55 54,1288.32,0.9700,1.0000,,5891.00,5.2000,Kepler Objects of Interest
KOI-0994 b,0,,0.11665,4.298863000000,0.0490000,,,,,,1021.0,,,,,19 24 34,+37 03 40,741.43,0.8390,0.8800,,5461.00,10.4000,Kepler Objects of Interest
KOI-3335 b,0,,0.21689,31.254375500000,0.2059880,,,,,,646.0,,,,,19 32 16,+48 23 15,2178.38,,1.1450,0.1400,6215.00,,Kepler Objects of Interest
KOI-1310 b,0,,0.20049,19.129620000000,0.1420000,,,,,,692.0,,,,,19 02 39,+48 26 07,970.24,1.0500,0.9600,,6042.00,0.5000,Kepler Objects of Interest
KOI-2048 b,0,,0.15857,6.180013000000,0.0610000,,,,,,775.0,,,,,19 32 13,+45 14 55,920.50,0.8080,0.7100,,5153.00,0.9000,Kepler Objects of Interest
KOI-1192 b,0,,4.37425,2015.635290000000,2.9690000,,,,,,145.0,,,,,19 24 07,+38 42 14,752.96,0.8570,1.0300,,5575.00,13.6000,Kepler Objects of Interest
KOI-0687 b,0,,0.13305,4.178382000000,0.0510000,,,,,,1107.0,,,,,19 48 28,+43 42 41,629.54,0.9900,0.9300,,5885.00,2.2000,Kepler Objects of Interest
KOI-2066 b,0,,0.31896,147.972400000000,0.5560000,,,,,,347.0,,,,,19 30 21,+38 23 58,1117.32,1.0480,0.9500,,6034.00,0.3000,Kepler Objects of Interest
KOI-1873 b,0,,0.49210,71.310100000000,0.3440000,,,,,,455.0,,,,,19 43 14,+40 00 30,1680.75,1.0700,0.9700,,6134.00,0.3000,Kepler Objects of Interest
KOI-1873 c,0,,0.29772,34.918563600000,0.2189590,,,,,,600.0,,,,,19 43 14,+40 00 30,1680.75,1.0700,0.9700,,6134.00,0.3000,Kepler Objects of Interest
KOI-0018 b,0,,1.58567,3.548465660000,0.0520000,,,,,,1733.0,,,,,19 57 37,+44 02 06,1276.04,1.4500,2.0200,,6297.00,2.6000,Kepler Objects of Interest
KOI-0547 b,0,,0.34630,25.302868000000,0.1570000,,,,,,489.0,,,,,19 38 16,+50 40 22,585.50,0.8100,0.7200,,5171.00,2.7000,Kepler Objects of Interest
KOI-4131 b,0,,0.12467,0.936737801000,0.0239298,,,,,,3815.0,,,,,19 34 52,+41 25 51,2643.34,,2.9090,0.0700,7843.00,,Kepler Objects of Interest
KOI-0672 b,0,,0.30255,16.087836000000,0.1220000,,,,,,697.0,,,,,19 24 40,+42 38 26,649.46,0.9310,1.0000,,5524.00,9.3000,Kepler Objects of Interest
KOI-0672 c,0,,0.36726,41.749990000000,0.2300000,,,,,,507.0,,,,,19 24 40,+42 38 26,649.46,0.9310,1.0000,,5524.00,9.3000,Kepler Objects of Interest
KOI-4634 b,0,,0.08657,4.027489520000,0.0493513,,,,,,1249.0,,,,,20 02 35,+44 03 20,729.28,,1.0420,-0.2800,6163.00,,Kepler Objects of Interest
KOI-2698 b,0,,0.26428,87.972940000000,0.3850000,,,,,,388.0,,,,,19 55 20,+40 17 35,635.65,0.9830,0.8800,,5823.00,0.4000,Kepler Objects of Interest
KOI-1030 b,0,,0.21507,9.229690000000,0.0910000,,,,,,982.0,,,,,19 24 33,+37 51 33,1833.24,1.1700,1.1000,,6409.00,0.2000,Kepler Objects of Interest
KOI-4927 b,0,,0.13496,43.147259600000,0.2422660,,,,,,566.0,,,,,19 27 39,+37 19 21,1202.07,,1.0350,-0.2200,6204.00,,Kepler Objects of Interest
KOI-3531 b,0,,4.83537,70.582873472000,0.3318500,,,,,,435.0,,,,,19 25 25,+42 29 37,915.80,,0.9040,-0.2200,5973.00,,Kepler Objects of Interest
KOI-1403 b,0,,0.17224,18.754440000000,0.1170000,,,,,,428.0,,,,,19 21 55,+45 36 02,461.61,0.6060,0.5750,,4373.00,13.6000,Kepler Objects of Interest
KOI-1489 b,0,,0.18499,16.004510000000,0.1150000,,,,,,569.0,,,,,19 12 56,+46 36 21,835.84,0.7820,0.7300,,5126.00,6.2000,Kepler Objects of Interest
KOI-0786 b,0,,0.17132,3.689938000000,0.0470000,,,,,,1122.0,,,,,19 26 29,+50 37 05,1150.78,0.9940,0.8900,,5853.00,0.3000,Kepler Objects of Interest
KOI-2012 b,0,,0.24696,34.853330000000,0.2080000,,,,,,530.0,,,,,19 41 22,+46 36 08,955.78,0.9870,0.8800,,5836.00,0.4000,Kepler Objects of Interest
KOI-2612 b,0,,0.04648,4.612264000000,0.0510000,,,,,,1018.0,,,,,19 48 35,+46 17 49,214.30,0.8290,0.9200,,5450.00,12.9000,Kepler Objects of Interest
KOI-2612 c,0,,0.05103,7.573056000000,0.0710000,,,,,,863.0,,,,,19 48 35,+46 17 49,214.30,0.8290,0.9200,,5450.00,12.9000,Kepler Objects of Interest
KOI-0916 b,0,,0.36452,3.314952300000,0.0410000,,,,,,1128.0,,,,,19 33 49,+44 47 34,964.06,0.8560,0.8800,,5513.00,9.1000,Kepler Objects of Interest
KOI-1439 b,0,,0.71082,394.610700000000,1.1290000,,,,,,316.0,,,,,19 23 24,+48 31 16,727.51,1.2310,1.6500,,5930.00,4.4600,Kepler Objects of Interest
KOI-0760 b,0,,0.99332,4.959334700000,0.0580000,,,,,,1096.0,,,,,19 28 40,+48 43 39,1359.14,1.0630,0.9600,,6095.00,0.3000,Kepler Objects of Interest
KOI-2521 b,0,,0.19137,28.475200000000,0.1760000,,,,,,443.0,,,,,19 03 28,+42 43 41,895.11,0.8900,0.6900,,5085.00,,Kepler Objects of Interest
KOI-2521 c,0,,0.12303,4.866430000000,0.0540000,,,,,,799.0,,,,,19 03 28,+42 43 41,895.11,0.8900,0.6900,,5085.00,,Kepler Objects of Interest
KOI-1933 b,0,,0.23694,49.101460000000,0.2590000,,,,,,459.0,,,,,18 54 23,+45 24 28,962.24,0.9610,0.8500,,5736.00,0.4000,Kepler Objects of Interest
KOI-0517 b,0,,0.30984,2.752362300000,0.0370000,,,,,,1355.0,,,,,19 06 06,+43 52 24,758.03,0.8900,1.0900,,5669.00,12.1000,Kepler Objects of Interest
KOI-5950 b,0,,0.09022,109.440158000000,0.4188200,,,,,,314.5,,,,,19 41 55,+50 25 16,398.14,,0.7410,-0.2800,5359.00,,Kepler Objects of Interest
KOI-2555 b,0,,0.10753,12.571440000000,0.1120000,,,,,,931.0,,,,,19 11 25,+40 32 49,637.40,1.1900,1.1900,,6482.00,1.2500,Kepler Objects of Interest
KOI-1659 b,0,,0.24605,29.538380000000,0.2000000,,,,,,694.0,,,,,19 21 58,+39 47 07,1757.64,1.2200,1.1600,,6530.00,0.2800,Kepler Objects of Interest
KOI-0569 b,0,,0.21871,20.728740000000,0.1360000,,,,,,545.0,,,,,18 49 52,+43 53 23,549.28,0.7730,0.7800,,5174.00,11.9000,Kepler Objects of Interest
KOI-0569 c,0,,0.11665,1.632916000000,0.0250000,,,,,,1271.0,,,,,18 49 52,+43 53 23,549.28,0.7730,0.7800,,5174.00,11.9000,Kepler Objects of Interest
KOI-3641 b,0,,1.96021,178.412963490000,0.5918270,,,,,,303.2,,,,,19 13 18,+38 37 39,580.44,,0.7940,-0.5600,5934.00,,Kepler Objects of Interest
KOI-2303 b,0,,0.12849,4.893489000000,0.0610000,,,,,,1264.0,,,,,19 18 59,+39 31 24,984.64,1.2350,1.2480,,6333.00,,Kepler Objects of Interest
KOI-2303 c,0,,0.13943,8.934903930000,0.0928083,,,,,,1111.0,,,,,19 18 59,+39 31 24,984.64,1.2350,1.2480,,6333.00,,Kepler Objects of Interest
KOI-2756 b,0,,0.08566,0.665025100000,0.0150000,,,,,,2038.0,,,,,19 44 55,+42 28 22,966.81,1.0150,0.9100,,5931.00,0.4000,Kepler Objects of Interest
KOI-1725 b,0,,0.10480,9.884700000000,0.0540000,,,,,,320.0,,,,,18 54 30,+48 23 27,47.87,0.2100,0.2700,,3240.00,,Kepler Objects of Interest
KOI-3089 b,0,,0.08931,0.858548000000,0.0170000,,,,,,1642.0,,,,,19 04 35,+43 22 09,895.70,0.9500,0.9200,,5073.00,,Kepler Objects of Interest
KOI-2137 b,0,,0.25608,14.974410000000,0.1150000,,,,,,871.0,,,,,19 56 56,+45 50 04,850.65,0.9070,1.5000,,5469.00,13.9000,Kepler Objects of Interest
KOI-2138 b,0,,0.21871,23.555390000000,0.2100000,,,,,,1357.0,,,,,19 39 58,+40 08 39,1695.97,2.2200,2.2000,,9578.00,0.4580,Kepler Objects of Interest
KOI-0208 b,0,,1.02977,3.003875200000,0.0420000,,,,,,1346.0,,,,,19 41 13,+38 52 53,1314.77,1.1000,1.0100,,6215.00,0.3000,Kepler Objects of Interest
KOI-3144 b,0,,0.19137,8.073920000000,0.0620000,,,,,,532.0,,,,,19 02 57,+40 58 48,510.25,0.4900,0.6700,,3679.00,,Kepler Objects of Interest
KOI-3008 b,0,,0.07655,2.997905000000,0.0420000,,,,,,1459.0,,,,,18 50 47,+45 25 32,388.82,1.1300,1.2500,,6052.00,,Kepler Objects of Interest
KOI-4301 b,0,,0.19055,15.604731200000,0.1299690,,,,,,1109.0,,,,,19 52 48,+44 55 32,1153.90,,2.1060,-0.2800,6245.00,,Kepler Objects of Interest
KOI-4939 b,0,,0.78235,281.331783000000,0.7553860,,,,,,211.0,,,,,19 20 50,+37 43 33,1087.65,,0.7430,-0.0400,4822.00,,Kepler Objects of Interest
KOI-1651 b,0,,0.24605,51.300200000000,0.2740000,,,,,,494.0,,,,,18 58 27,+49 11 26,1024.67,1.0450,0.9400,,6034.00,0.3000,Kepler Objects of Interest
KOI-1876 b,0,,0.24879,82.531860000000,0.3160000,,,,,,268.0,,,,,19 48 21,+49 37 35,429.95,0.6200,0.5900,,4450.00,14.0000,Kepler Objects of Interest
KOI-1980 b,0,,0.25516,122.876700000000,0.4700000,,,,,,325.0,,,,,19 40 43,+49 56 44,497.83,0.9190,0.8200,,5590.00,0.8000,Kepler Objects of Interest
KOI-2712 b,0,,0.17679,7.507877000000,0.0800000,,,,,,1164.0,,,,,19 50 59,+48 41 39,316.48,1.1900,1.3400,,6455.00,2.8300,Kepler Objects of Interest
KOI-2044 b,0,,0.30984,16.923330000000,0.1320000,,,,,,689.0,,,,,19 38 35,+46 23 32,1575.34,1.0700,0.9500,,5805.00,,Kepler Objects of Interest
KOI-3122 b,0,,0.09933,8.053340000000,0.0840000,,,,,,1205.0,,,,,19 42 09,+51 12 10,552.17,1.2300,1.5500,,6354.00,3.5100,Kepler Objects of Interest
KOI-0289 b,0,,0.19958,26.629420000000,0.1750000,,,,,,609.0,,,,,18 51 46,+47 34 29,399.67,1.0000,1.0000,,5780.00,,Kepler Objects of Interest
KOI-0289 c,0,,0.45930,296.637100000000,0.8540000,,,,,,270.0,,,,,18 51 46,+47 34 29,399.67,1.0000,1.0000,,5780.00,,Kepler Objects of Interest
KOI-2028 b,0,,0.30073,57.247170000000,0.2820000,,,,,,431.0,,,,,19 05 48,+42 39 28,1434.59,0.9160,0.8500,,5629.00,2.9000,Kepler Objects of Interest
KOI-2028 c,0,,0.25516,37.053020000000,0.2110000,,,,,,498.0,,,,,19 05 48,+42 39 28,1434.59,0.9160,0.8500,,5629.00,2.9000,Kepler Objects of Interest
KOI-2028 d,0,,0.24669,142.543909000000,0.5182350,,,,,,317.3,,,,,19 05 48,+42 39 28,1434.59,0.9160,0.8500,,5629.00,2.9000,Kepler Objects of Interest
KOI-4613 b,0,,0.07746,1.962271000000,0.0297201,,,,,,1431.0,,,,,19 46 21,+47 12 25,,,0.9600,,,,Kepler Objects of Interest
KOI-1726 b,0,,0.16768,44.963930000000,0.2170000,,,,,,362.0,,,,,19 39 49,+44 08 59,201.80,0.6760,0.6540,,4732.00,14.0000,Kepler Objects of Interest
KOI-4829 b,0,,0.20960,22.875400000000,0.1641510,,,,,,723.8,,,,,19 10 48,+51 13 47,,,1.1640,,,,Kepler Objects of Interest
KOI-2166 b,0,,0.29162,61.619290000000,0.2940000,,,,,,400.0,,,,,19 32 15,+39 24 12,1141.85,0.9000,0.8000,,5506.00,0.9000,Kepler Objects of Interest
KOI-2039 b,0,,0.11574,5.425944000000,0.0590000,,,,,,919.0,,,,,19 01 32,+45 02 56,629.75,0.9240,0.8200,,5597.00,0.5000,Kepler Objects of Interest
KOI-2039 c,0,,0.07382,0.762145000000,0.0159059,,,,,,1771.0,,,,,19 01 32,+45 02 56,629.75,0.9240,0.8200,,5597.00,0.5000,Kepler Objects of Interest
KOI-2005 b,0,,0.15219,6.921029000000,0.0610000,,,,,,637.0,,,,,18 47 35,+42 09 56,397.15,0.6410,0.6120,,4557.00,13.8000,Kepler Objects of Interest
KOI-4482 b,0,,0.07518,5.382956280000,0.0638573,,,,,,1304.0,,,,,19 56 22,+43 26 20,635.74,,1.3780,-0.0200,6362.00,,Kepler Objects of Interest
KOI-0265 b,0,,0.11756,3.568065000000,0.0480000,,,,,,1320.0,,,,,19 48 04,+50 24 32,364.08,1.1560,1.1800,,6040.00,2.9000,Kepler Objects of Interest
KOI-0788 b,0,,0.27339,26.394520000000,0.1600000,,,,,,469.0,,,,,19 17 35,+51 15 01,676.64,0.7770,0.7000,,5070.00,4.0000,Kepler Objects of Interest
KOI-4895 b,0,,0.13032,12.460148800000,0.1020840,,,,,,792.0,,,,,19 42 03,+51 12 13,982.10,,0.9580,-0.2400,5861.00,,Kepler Objects of Interest
KOI-2437 b,0,,0.12120,4.147653000000,0.0520000,,,,,,1242.0,,,,,19 51 37,+40 09 46,1221.88,1.1000,1.0600,,6225.00,1.4000,Kepler Objects of Interest
KOI-2865 b,0,,0.10207,1.311561300000,0.0230000,,,,,,1609.0,,,,,19 15 32,+44 50 22,1228.32,0.9960,0.8900,,5870.00,0.3000,Kepler Objects of Interest
KOI-5159 b,0,,0.28159,440.650872000000,1.1401900,,,,,,261.1,,,,,19 59 23,+40 30 27,1317.63,,1.0810,-0.1200,6078.00,,Kepler Objects of Interest
KOI-3267 b,0,,0.15492,14.195929700000,0.1190390,,,,,,836.0,,,,,19 20 52,+44 46 46,1259.02,,1.1100,0.0000,6202.00,,Kepler Objects of Interest
KOI-3237 b,0,,0.16750,33.420329970000,0.2025660,,,,,,542.0,,,,,19 01 19,+42 02 25,301.14,,0.8970,-0.0800,5838.00,,Kepler Objects of Interest
KOI-3096 b,0,,0.08019,14.454140000000,0.1120000,,,,,,717.0,,,,,19 39 48,+43 00 44,517.84,0.8910,0.9300,,5642.00,8.1000,Kepler Objects of Interest
KOI-1716 b,0,,0.16403,4.880861000000,0.0500000,,,,,,780.0,,,,,19 40 05,+46 37 09,513.36,0.6930,0.6800,,4811.00,13.9000,Kepler Objects of Interest
KOI-0108 b,0,,0.26792,15.965349000000,0.1300000,,,,,,805.0,,,,,19 15 56,+40 03 52,418.12,1.1560,1.2100,,5975.00,3.4000,Kepler Objects of Interest
KOI-0108 c,0,,0.40644,179.601000000000,0.6540000,,,,,,359.0,,,,,19 15 56,+40 03 52,418.12,1.1560,1.2100,,5975.00,3.4000,Kepler Objects of Interest
KOI-1276 b,0,,0.18408,22.789830000000,0.1530000,,,,,,571.0,,,,,19 00 08,+45 04 15,780.37,0.9230,0.8200,,5603.00,0.4000,Kepler Objects of Interest
KOI-1276 c,0,,0.11209,13.261070000000,0.1070000,,,,,,683.0,,,,,19 00 08,+45 04 15,780.37,0.9230,0.8200,,5603.00,0.4000,Kepler Objects of Interest
KOI-2835 b,0,,0.15583,6.309229000000,0.0580000,,,,,,650.0,,,,,19 11 18,+40 41 47,644.66,0.6390,0.6090,,4545.00,13.6000,Kepler Objects of Interest
KOI-0200 b,0,,0.78372,7.340723900000,0.0740000,,,,,,922.0,,,,,19 32 22,+41 21 19,828.30,1.0180,0.9100,,5945.00,0.4000,Kepler Objects of Interest
KOI-4566 b,0,,0.13670,3.946594000000,0.0464258,,,,,,950.0,,,,,18 59 29,+49 46 33,,,0.7540,,,,Kepler Objects of Interest
KOI-1792 b,0,,0.42011,88.407030000000,0.4000000,,,,,,404.0,,,,,19 15 53,+44 37 28,307.00,1.0910,1.0390,,5689.00,1.9000,Kepler Objects of Interest
KOI-1792 d,0,,0.10498,9.109682670000,0.0877916,,,,,,846.1,,,,,19 15 53,+44 37 28,307.00,1.0910,1.0390,,5689.00,1.9000,Kepler Objects of Interest
KOI-4900 b,0,,0.14043,6.671668150000,0.0701785,,,,,,1024.0,,,,,18 58 18,+41 53 24,1358.11,,1.0210,-0.1000,6086.00,,Kepler Objects of Interest
KOI-0773 b,0,,0.20960,38.377840000000,0.2230000,,,,,,523.0,,,,,19 26 53,+49 28 51,1144.57,1.0040,0.9000,,5899.00,0.4000,Kepler Objects of Interest
KOI-1413 b,0,,0.13943,12.644810000000,0.1020000,,,,,,752.0,,,,,19 01 22,+45 22 04,780.09,0.8850,0.9400,,5631.00,8.8000,Kepler Objects of Interest
KOI-1413 c,0,,0.12941,21.526510000000,0.1450000,,,,,,631.0,,,,,19 01 22,+45 22 04,780.09,0.8850,0.9400,,5631.00,8.8000,Kepler Objects of Interest
KOI-1413 d,0,,0.15674,33.884890000000,0.1970000,,,,,,541.0,,,,,19 01 22,+45 22 04,780.09,0.8850,0.9400,,5631.00,8.8000,Kepler Objects of Interest
KOI-4938 b,0,,0.20778,55.187012000000,0.2920300,,,,,,519.0,,,,,19 32 52,+37 36 38,1757.01,,1.0310,-0.1600,6258.00,,Kepler Objects of Interest
KOI-5379 b,0,,0.67345,520.659280000000,1.4242500,,,,,,401.3,,,,,19 27 41,+42 53 34,1268.61,,4.3130,-0.4400,5227.00,,Kepler Objects of Interest
KOI-2183 b,0,,0.17132,19.023390000000,0.1390000,,,,,,648.0,,,,,19 28 41,+40 54 58,1108.56,0.9880,0.8800,,5836.00,0.4000,Kepler Objects of Interest
KOI-2183 c,0,,0.11574,4.579497000000,0.0540000,,,,,,1040.0,,,,,19 28 41,+40 54 58,1108.56,0.9880,0.8800,,5836.00,0.4000,Kepler Objects of Interest
KOI-0471 b,0,,0.20960,21.347350000000,0.1490000,,,,,,605.0,,,,,19 40 00,+46 59 14,721.24,0.9600,0.8500,,5736.00,0.4000,Kepler Objects of Interest
KOI-0471 c,0,,0.09478,7.811010000000,0.0760000,,,,,,847.0,,,,,19 40 00,+46 59 14,721.24,0.9600,0.8500,,5736.00,0.4000,Kepler Objects of Interest
KOI-3393 b,0,,0.21507,54.649527400000,0.2896850,,,,,,517.0,,,,,19 22 21,+45 26 22,1568.80,,1.0660,0.0200,6112.00,,Kepler Objects of Interest
KOI-4810 b,0,,0.20687,115.235953000000,0.4582490,,,,,,353.6,,,,,19 34 36,+39 18 59,1119.86,,0.8700,-0.1400,5817.00,,Kepler Objects of Interest
KOI-4232 b,0,,0.10635,2.615747580000,0.0363361,,,,,,1379.0,,,,,19 31 57,+49 29 05,1302.45,,0.9580,-0.4000,6088.00,,Kepler Objects of Interest
KOI-1902 b,0,,1.91374,137.864750000000,0.4240000,,,,,,193.0,,,,,19 47 30,+41 04 50,231.58,0.5340,0.5130,,3968.00,13.9000,Kepler Objects of Interest
KOI-2705 b,0,,0.12849,2.886762700000,0.0240000,,,,,,479.0,,,,,19 23 49,+49 21 59,84.00,0.2100,0.2700,,3240.00,,Kepler Objects of Interest
KOI-2504 b,0,,0.20049,20.490130000000,0.1470000,,,,,,579.0,,,,,19 44 45,+43 56 12,1317.77,1.0100,0.8500,,5470.00,,Kepler Objects of Interest
KOI-2795 b,0,,0.21871,2.535532000000,0.0370000,,,,,,1369.0,,,,,19 55 24,+40 07 51,1362.48,1.0900,0.9800,,6026.00,,Kepler Objects of Interest
KOI-0841 b,0,,0.52127,15.335244000000,0.1210000,,,,,,656.0,,,,,19 28 56,+41 05 09,1340.87,0.9960,0.9190,,5399.00,1.9000,Kepler Objects of Interest
KOI-0841 c,0,,0.66890,31.330554000000,0.1940000,,,,,,518.0,,,,,19 28 56,+41 05 09,1340.87,0.9960,0.9190,,5399.00,1.9000,Kepler Objects of Interest
KOI-0841 d,0,,0.25516,6.546303000000,0.0680000,,,,,,876.0,,,,,19 28 56,+41 05 09,1340.87,0.9960,0.9190,,5399.00,1.9000,Kepler Objects of Interest
KOI-3370 b,0,,0.12849,24.352350100000,0.1504190,,,,,,499.0,,,,,19 17 45,+49 43 52,587.35,,0.7950,0.0800,4922.00,,Kepler Objects of Interest
KOI-3370 c,0,,0.15055,5.942222840000,0.0587365,,,,,,799.0,,,,,19 17 45,+49 43 52,587.35,,0.7950,0.0800,4922.00,,Kepler Objects of Interest
KOI-1718 b,0,,0.34630,67.669190000000,0.3320000,,,,,,500.0,,,,,19 36 40,+46 42 52,1598.79,1.0600,1.1300,,6148.00,3.7000,Kepler Objects of Interest
KOI-4709 b,0,,0.23694,3.708556000000,0.0449042,,,,,,992.0,,,,,19 26 34,+37 37 56,,,0.7730,,,,Kepler Objects of Interest
KOI-2274 b,0,,0.21871,9.989650000000,0.0880000,,,,,,646.0,,,,,19 28 40,+43 46 46,974.17,0.9100,0.7400,,5065.00,,Kepler Objects of Interest
KOI-2059 b,0,,0.07564,6.147313000000,0.0580000,,,,,,717.0,,,,,19 10 21,+51 03 38,196.99,0.6870,0.6670,,4790.00,13.9000,Kepler Objects of Interest
KOI-2059 c,0,,0.05477,2.185742000000,0.0290746,,,,,,1012.0,,,,,19 10 21,+51 03 38,196.99,0.6870,0.6670,,4790.00,13.9000,Kepler Objects of Interest
KOI-3127 b,0,,0.13305,9.705420000000,0.0920000,,,,,,962.0,,,,,19 50 50,+46 46 04,1432.46,1.1000,1.1300,,6227.00,2.5900,Kepler Objects of Interest
KOI-4815 b,0,,0.10024,18.371800000000,0.1374690,,,,,,684.0,,,,,19 34 11,+42 49 42,,,0.9260,,,,Kepler Objects of Interest
KOI-0969 b,0,,4.46538,17.512015600000,0.1330000,,,,,,745.0,,,,,19 10 27,+39 07 38,375.36,1.0270,1.0620,,5975.00,,Kepler Objects of Interest
KOI-1708 b,0,,0.20049,32.773730000000,0.2010000,,,,,,549.0,,,,,19 23 31,+43 28 18,943.01,1.0030,0.9000,,5890.00,0.4000,Kepler Objects of Interest
KOI-0321 b,0,,0.13670,2.426307700000,0.0350000,,,,,,1375.0,,,,,19 27 23,+44 58 05,366.84,0.9870,1.1100,,5538.00,9.1000,Kepler Objects of Interest
KOI-0321 c,0,,0.07655,4.623390000000,0.0540000,,,,,,1107.0,,,,,19 27 23,+44 58 05,366.84,0.9870,1.1100,,5538.00,9.1000,Kepler Objects of Interest
KOI-3347 b,0,,0.13761,12.902317020000,0.1024280,,,,,,681.0,,,,,19 36 24,+45 00 05,1030.00,,0.7960,-0.2200,5534.00,,Kepler Objects of Interest
KOI-0640 b,0,,0.22236,30.996440000000,0.1850000,,,,,,510.0,,,,,19 49 00,+40 17 18,387.98,0.8750,0.8940,,5264.00,10.3000,Kepler Objects of Interest
KOI-1302 b,0,,0.24605,55.637650000000,0.2860000,,,,,,463.0,,,,,19 16 20,+48 01 05,947.48,1.0100,0.9000,,5908.00,0.4000,Kepler Objects of Interest
KOI-5506 b,0,,0.14508,641.579730000000,1.4986600,,,,,,229.7,,,,,19 03 10,+44 21 01,928.13,,1.0310,-0.1800,6277.00,,Kepler Objects of Interest
KOI-1242 b,0,,4.73878,99.643570000000,0.4450000,,,,,,451.0,,,,,19 28 54,+42 02 07,883.58,1.1900,1.1200,,6446.00,0.2300,Kepler Objects of Interest
KOI-0484 b,0,,0.22418,17.205222000000,0.1230000,,,,,,565.0,,,,,19 24 53,+50 34 52,534.25,0.8340,0.7310,,5254.00,0.6000,Kepler Objects of Interest
